mV,mV,mV,mV,mV
-3.27360073,-2.27360073,-1.27360073,-0.27360073,0.72639927
-3.293794786,-2.293794786,-1.293794786,-0.293794786,0.706205214
-3.285140191,-2.285140191,-1.285140191,-0.285140191,0.714859809
-3.298122084,-2.298122084,-1.298122084,-0.298122084,0.701877916
-3.301367557,-2.301367557,-1.301367557,-0.301367557,0.698632443
-3.263503702,-2.263503702,-1.263503702,-0.263503702,0.736496298
-3.166500111,-2.166500111,-1.166500111,-0.166500111,0.833499889
-3.089690577,-2.089690577,-1.089690577,-0.089690577,0.910309423
-3.084281455,-2.084281455,-1.084281455,-0.084281455,0.915718545
-3.047138816,-2.047138816,-1.047138816,-0.047138816,0.952861184
-2.939677589,-1.939677589,-0.939677589,0.060322411,1.060322411
-2.898928869,-1.898928869,-0.898928869,0.101071131,1.101071131
-2.885225759,-1.885225759,-0.885225759,0.114774241,1.114774241
-2.862146838,-1.862146838,-0.862146838,0.137853162,1.137853162
-2.843395214,-1.843395214,-0.843395214,0.156604786,1.156604786
-2.835461835,-1.835461835,-0.835461835,0.164538165,1.164538165
-2.895322787,-1.895322787,-0.895322787,0.104677213,1.104677213
-2.999177933,-1.999177933,-0.999177933,0.000822067,1.000822067
-3.032353882,-2.032353882,-1.032353882,-0.032353882,0.967646118
-3.060841925,-2.060841925,-1.060841925,-0.060841925,0.939158075
-3.150272745,-2.150272745,-1.150272745,-0.150272745,0.849727255
-3.191021465,-2.191021465,-1.191021465,-0.191021465,0.808978535
-3.201118493,-2.201118493,-1.201118493,-0.201118493,0.798881507
-3.206167007,-2.206167007,-1.206167007,-0.206167007,0.793832993
-3.216624643,-2.216624643,-1.216624643,-0.216624643,0.783375357
-3.220230725,-2.220230725,-1.220230725,-0.220230725,0.779769275
-3.156042475,-2.156042475,-1.156042475,-0.156042475,0.843957525
-3.053629762,-2.053629762,-1.053629762,-0.053629762,0.946370238
-2.969247457,-1.969247457,-0.969247457,0.030752543,1.030752543
-2.933186642,-1.933186642,-0.933186642,0.066813358,1.066813358
-2.876931772,-1.876931772,-0.876931772,0.123068228,1.123068228
-2.848804337,-1.848804337,-0.848804337,0.151195663,1.151195663
-2.843755823,-1.843755823,-0.843755823,0.156244177,1.156244177
-2.81130109,-1.81130109,-0.81130109,0.18869891,1.18869891
-2.814185955,-1.814185955,-0.814185955,0.185814045,1.185814045
-2.820316293,-1.820316293,-0.820316293,0.179683707,1.179683707
-2.91227137,-1.91227137,-0.91227137,0.08772863,1.08772863
-2.971771714,-1.971771714,-0.971771714,0.028228286,1.028228286
-2.996293067,-1.996293067,-0.996293067,0.003706933,1.003706933
-3.088248144,-2.088248144,-1.088248144,-0.088248144,0.911751856
-3.147027272,-2.147027272,-1.147027272,-0.147027272,0.852972728
-3.167221328,-2.167221328,-1.167221328,-0.167221328,0.832778672
-3.169384977,-2.169384977,-1.169384977,-0.169384977,0.830615023
-3.197151804,-2.197151804,-1.197151804,-0.197151804,0.802848196
-3.197151804,-2.197151804,-1.197151804,-0.197151804,0.802848196
-3.180924437,-2.180924437,-1.180924437,-0.180924437,0.819075563
-3.0774299,-2.0774299,-1.0774299,-0.0774299,0.9225701
-3.011078001,-2.011078001,-1.011078001,-0.011078001,0.988921999
-2.994490027,-1.994490027,-0.994490027,0.005509973,1.005509973
-2.909747113,-1.909747113,-0.909747113,0.090252887,1.090252887
-2.869719609,-1.869719609,-0.869719609,0.130280391,1.130280391
-2.815628387,-1.815628387,-0.815628387,0.184371613,1.184371613
-2.792549466,-1.792549466,-0.792549466,0.207450534,1.207450534
-2.787500952,-1.787500952,-0.787500952,0.212499048,1.212499048
-2.768028112,-1.768028112,-0.768028112,0.231971888,1.231971888
-2.769470545,-1.769470545,-0.769470545,0.230529455,1.230529455
-2.819234469,-1.819234469,-0.819234469,0.180765531,1.180765531
-2.917319884,-1.917319884,-0.917319884,0.082680116,1.082680116
-2.94725036,-1.94725036,-0.94725036,0.05274964,1.05274964
-2.985474823,-1.985474823,-0.985474823,0.014525177,1.014525177
-3.114933147,-2.114933147,-1.114933147,-0.114933147,0.885066853
-3.154600043,-2.154600043,-1.154600043,-0.154600043,0.845399957
-3.162172814,-2.162172814,-1.162172814,-0.162172814,0.837827186
-3.181645653,-2.181645653,-1.181645653,-0.181645653,0.818354347
-3.188857816,-2.188857816,-1.188857816,-0.188857816,0.811142184
-3.143060582,-2.143060582,-1.143060582,-0.143060582,0.856939418
-3.025502327,-2.025502327,-1.025502327,-0.025502327,0.974497673
-3.019011381,-2.019011381,-1.019011381,-0.019011381,0.980988619
-2.967083808,-1.967083808,-0.967083808,0.032916192,1.032916192
-2.875128731,-1.875128731,-0.875128731,0.124871269,1.124871269
-2.837986092,-1.837986092,-0.837986092,0.162013908,1.162013908
-2.832937578,-1.832937578,-0.832937578,0.167062422,1.167062422
-2.810579873,-1.810579873,-0.810579873,0.189420127,1.189420127
-2.806973792,-1.806973792,-0.806973792,0.193026208,1.193026208
-2.783894871,-1.783894871,-0.783894871,0.216105129,1.216105129
-2.797958588,-1.797958588,-0.797958588,0.202041412,1.202041412
-2.878374204,-1.878374204,-0.878374204,0.121625796,1.121625796
-2.954462523,-1.954462523,-0.954462523,0.045537477,1.045537477
-2.967805024,-1.967805024,-0.967805024,0.032194976,1.032194976
-3.058317668,-2.058317668,-1.058317668,-0.058317668,0.941682332
-3.128636256,-2.128636256,-1.128636256,-0.128636256,0.871363744
-3.134045378,-2.134045378,-1.134045378,-0.134045378,0.865954622
-3.162172814,-2.162172814,-1.162172814,-0.162172814,0.837827186
-3.169745585,-2.169745585,-1.169745585,-0.169745585,0.830254415
-3.178039572,-2.178039572,-1.178039572,-0.178039572,0.821960428
-3.157484908,-2.157484908,-1.157484908,-0.157484908,0.842515092
-3.070938953,-2.070938953,-1.070938953,-0.070938953,0.929061047
-3.00170219,-2.00170219,-1.00170219,-0.00170219,0.99829781
-2.981868742,-1.981868742,-0.981868742,0.018131258,1.018131258
-2.895322787,-1.895322787,-0.895322787,0.104677213,1.104677213
-2.835461835,-1.835461835,-0.835461835,0.164538165,1.164538165
-2.819234469,-1.819234469,-0.819234469,0.180765531,1.180765531
-2.788582777,-1.788582777,-0.788582777,0.211417223,1.211417223
-2.777764532,-1.777764532,-0.777764532,0.222235468,1.222235468
-2.784616087,-1.784616087,-0.784616087,0.215383913,1.215383913
-2.832216362,-1.832216362,-0.832216362,0.167783638,1.167783638
-2.929580561,-1.929580561,-0.929580561,0.070419439,1.070419439
-2.960592861,-1.960592861,-0.960592861,0.039407139,1.039407139
-3.016487124,-2.016487124,-1.016487124,-0.016487124,0.983512876
-3.114933147,-2.114933147,-1.114933147,-0.114933147,0.885066853
-3.164336463,-2.164336463,-1.164336463,-0.164336463,0.835663537
-3.176236531,-2.176236531,-1.176236531,-0.176236531,0.823763469
-3.17840018,-2.17840018,-1.17840018,-0.17840018,0.82159982
-3.209412481,-2.209412481,-1.209412481,-0.209412481,0.790587519
-3.204003358,-2.204003358,-1.204003358,-0.204003358,0.795996642
-3.152797002,-2.152797002,-1.152797002,-0.152797002,0.847202998
-3.052908546,-2.052908546,-1.052908546,-0.052908546,0.947091454
-3.021535638,-2.021535638,-1.021535638,-0.021535638,0.978464362
-2.987277864,-1.987277864,-0.987277864,0.012722136,1.012722136
-2.888831841,-1.888831841,-0.888831841,0.111168159,1.111168159
-2.831134538,-1.831134538,-0.831134538,0.168865462,1.168865462
-2.829692105,-1.829692105,-0.829692105,0.170307895,1.170307895
-2.832216362,-1.832216362,-0.832216362,0.167783638,1.167783638
-2.801204062,-1.801204062,-0.801204062,0.198795938,1.198795938
-2.804810143,-1.804810143,-0.804810143,0.195189857,1.195189857
-2.817431428,-1.817431428,-0.817431428,0.182568572,1.182568572
-2.875489339,-1.875489339,-0.875489339,0.124510661,1.124510661
-2.952298874,-1.952298874,-0.952298874,0.047701126,1.047701126
-2.961314078,-1.961314078,-0.961314078,0.038685922,1.038685922
-3.063005574,-2.063005574,-1.063005574,-0.063005574,0.936994426
-3.12214531,-2.12214531,-1.12214531,-0.12214531,0.87785469
-3.148830312,-2.148830312,-1.148830312,-0.148830312,0.851169688
-3.157484908,-2.157484908,-1.157484908,-0.157484908,0.842515092
-3.172991058,-2.172991058,-1.172991058,-0.172991058,0.827008942
-3.155321259,-2.155321259,-1.155321259,-0.155321259,0.844678741
-3.092575442,-2.092575442,-1.092575442,-0.092575442,0.907424558
-3.026584152,-2.026584152,-1.026584152,-0.026584152,0.973415848
-3.017568948,-2.017568948,-1.017568948,-0.017568948,0.982431052
-2.933907859,-1.933907859,-0.933907859,0.066092141,1.066092141
-2.860343797,-1.860343797,-0.860343797,0.139656203,1.139656203
-2.853131634,-1.853131634,-0.853131634,0.146868366,1.146868366
-2.84231339,-1.84231339,-0.84231339,0.15768661,1.15768661
-2.849525553,-1.849525553,-0.849525553,0.150474447,1.150474447
-2.82680724,-1.82680724,-0.82680724,0.17319276,1.17319276
-2.825004199,-1.825004199,-0.825004199,0.174995801,1.174995801
-2.86178623,-1.86178623,-0.86178623,0.13821377,1.13821377
-2.967444416,-1.967444416,-0.967444416,0.032555584,1.032555584
-2.997374892,-1.997374892,-0.997374892,0.002625108,1.002625108
-3.034156923,-2.034156923,-1.034156923,-0.034156923,0.965843077
-3.128996864,-2.128996864,-1.128996864,-0.128996864,0.871003136
-3.185972951,-2.185972951,-1.185972951,-0.185972951,0.814027049
-3.190300249,-2.190300249,-1.190300249,-0.190300249,0.809699751
-3.209773089,-2.209773089,-1.209773089,-0.209773089,0.790226911
-3.225279239,-2.225279239,-1.225279239,-0.225279239,0.774720761
-3.221312549,-2.221312549,-1.221312549,-0.221312549,0.778687451
-3.163615246,-2.163615246,-1.163615246,-0.163615246,0.836384754
-3.072020778,-2.072020778,-1.072020778,-0.072020778,0.927979222
-3.040647869,-2.040647869,-1.040647869,-0.040647869,0.959352131
-2.997374892,-1.997374892,-0.997374892,0.002625108,1.002625108
-2.894962179,-1.894962179,-0.894962179,0.105037821,1.105037821
-2.840510349,-1.840510349,-0.840510349,0.159489651,1.159489651
-2.839067917,-1.839067917,-0.839067917,0.160932083,1.160932083
-2.831134538,-1.831134538,-0.831134538,0.168865462,1.168865462
-2.813825347,-1.813825347,-0.813825347,0.186174653,1.186174653
-2.8073344,-1.8073344,-0.8073344,0.1926656,1.1926656
-2.813464739,-1.813464739,-0.813464739,0.186535261,1.186535261
-2.964559551,-1.964559551,-0.964559551,0.035440449,1.035440449
-2.993047594,-1.993047594,-0.993047594,0.006952406,1.006952406
-3.078872332,-2.078872332,-1.078872332,-0.078872332,0.921127668
-3.156403083,-2.156403083,-1.156403083,-0.156403083,0.843596917
-3.185972951,-2.185972951,-1.185972951,-0.185972951,0.814027049
-3.20364275,-2.20364275,-1.20364275,-0.20364275,0.79635725
-3.223476198,-2.223476198,-1.223476198,-0.223476198,0.776523802
-3.221673157,-2.221673157,-1.221673157,-0.221673157,0.778326843
-3.22708228,-2.22708228,-1.22708228,-0.22708228,0.77291772
-3.142339366,-2.142339366,-1.142339366,-0.142339366,0.857660634
-3.059399493,-2.059399493,-1.059399493,-0.059399493,0.940600507
-3.057235844,-2.057235844,-1.057235844,-0.057235844,0.942764156
-2.974656579,-1.974656579,-0.974656579,0.025343421,1.025343421
-2.898207652,-1.898207652,-0.898207652,0.101792348,1.101792348
-2.88306211,-1.88306211,-0.88306211,0.11693789,1.11693789
-2.87332569,-1.87332569,-0.87332569,0.12667431,1.12667431
-2.870801433,-1.870801433,-0.870801433,0.129198567,1.129198567
-2.845198255,-1.845198255,-0.845198255,0.154801745,1.154801745
-2.845198255,-1.845198255,-0.845198255,0.154801745,1.154801745
-2.891356098,-1.891356098,-0.891356098,0.108643902,1.108643902
-3.002423406,-2.002423406,-1.002423406,-0.002423406,0.997576594
-3.027305368,-2.027305368,-1.027305368,-0.027305368,0.972694632
-3.076348075,-2.076348075,-1.076348075,-0.076348075,0.923651925
-3.143781798,-2.143781798,-1.143781798,-0.143781798,0.856218202
-3.20183971,-2.20183971,-1.20183971,-0.20183971,0.79816029
-3.194266938,-2.194266938,-1.194266938,-0.194266938,0.805733062
-3.214460995,-2.214460995,-1.214460995,-0.214460995,0.785539005
-3.236097483,-2.236097483,-1.236097483,-0.236097483,0.763902517
-3.235736875,-2.235736875,-1.235736875,-0.235736875,0.764263125
-3.188857816,-2.188857816,-1.188857816,-0.188857816,0.811142184
-3.080675373,-2.080675373,-1.080675373,-0.080675373,0.919324627
-3.051466114,-2.051466114,-1.051466114,-0.051466114,0.948533886
-2.913713803,-1.913713803,-0.913713803,0.086286197,1.086286197
-2.874046907,-1.874046907,-0.874046907,0.125953093,1.125953093
-2.865031703,-1.865031703,-0.865031703,0.134968297,1.134968297
-2.849886161,-1.849886161,-0.849886161,0.150113839,1.150113839
-2.846640688,-1.846640688,-0.846640688,0.153359312,1.153359312
-2.819234469,-1.819234469,-0.819234469,0.180765531,1.180765531
-2.853131634,-1.853131634,-0.853131634,0.146868366,1.146868366
-2.928498736,-1.928498736,-0.928498736,0.071501264,1.071501264
-3.011799218,-2.011799218,-1.011799218,-0.011799218,0.988200782
-3.041729694,-2.041729694,-1.041729694,-0.041729694,0.958270306
-3.120342269,-2.120342269,-1.120342269,-0.120342269,0.879657731
-3.196069979,-2.196069979,-1.196069979,-0.196069979,0.803930021
-3.220230725,-2.220230725,-1.220230725,-0.220230725,0.779769275
-3.23285201,-2.23285201,-1.23285201,-0.23285201,0.76714799
-3.246555119,-2.246555119,-1.246555119,-0.246555119,0.753444881
-3.25809458,-2.25809458,-1.25809458,-0.25809458,0.74190542
-3.241506605,-2.241506605,-1.241506605,-0.241506605,0.758493395
-3.148109096,-2.148109096,-1.148109096,-0.148109096,0.851890904
-3.091493617,-2.091493617,-1.091493617,-0.091493617,0.908506383
-3.058317668,-2.058317668,-1.058317668,-0.058317668,0.941682332
-2.994490027,-1.994490027,-0.994490027,0.005509973,1.005509973
-2.905059207,-1.905059207,-0.905059207,0.094940793,1.094940793
-2.898207652,-1.898207652,-0.898207652,0.101792348,1.101792348
-2.873686299,-1.873686299,-0.873686299,0.126313701,1.126313701
-2.830052713,-1.830052713,-0.830052713,0.169947287,1.169947287
-2.844837647,-1.844837647,-0.844837647,0.155162353,1.155162353
-2.820316293,-1.820316293,-0.820316293,0.179683707,1.179683707
-2.86178623,-1.86178623,-0.86178623,0.13821377,1.13821377
-2.963838335,-1.963838335,-0.963838335,0.036161665,1.036161665
-3.00350523,-2.00350523,-1.00350523,-0.00350523,0.99649477
-3.026584152,-2.026584152,-1.026584152,-0.026584152,0.973415848
-3.119621053,-2.119621053,-1.119621053,-0.119621053,0.880378947
-3.157845516,-2.157845516,-1.157845516,-0.157845516,0.842154484
-3.187054776,-2.187054776,-1.187054776,-0.187054776,0.812945224
-3.222033766,-2.222033766,-1.222033766,-0.222033766,0.777966234
-3.206527615,-2.206527615,-1.206527615,-0.206527615,0.793472385
-3.170466801,-2.170466801,-1.170466801,-0.170466801,0.829533199
-3.068414696,-2.068414696,-1.068414696,-0.068414696,0.931585304
-3.044253951,-2.044253951,-1.044253951,-0.044253951,0.955746049
-3.011078001,-2.011078001,-1.011078001,-0.011078001,0.988921999
-2.906862248,-1.906862248,-0.906862248,0.093137752,1.093137752
-2.863949879,-1.863949879,-0.863949879,0.136050121,1.136050121
-2.857458932,-1.857458932,-0.857458932,0.142541068,1.142541068
-2.844116431,-1.844116431,-0.844116431,0.155883569,1.155883569
-2.812743522,-1.812743522,-0.812743522,0.187256478,1.187256478
-2.816349604,-1.816349604,-0.816349604,0.183650396,1.183650396
-2.836904268,-1.836904268,-0.836904268,0.163095732,1.163095732
-2.900731909,-1.900731909,-0.900731909,0.099268091,1.099268091
-2.998096108,-1.998096108,-0.998096108,0.001903892,1.001903892
-2.996293067,-1.996293067,-0.996293067,0.003706933,1.003706933
-3.078872332,-2.078872332,-1.078872332,-0.078872332,0.921127668
-3.142339366,-2.142339366,-1.142339366,-0.142339366,0.857660634
-3.175154707,-2.175154707,-1.175154707,-0.175154707,0.824845293
-3.160369773,-2.160369773,-1.160369773,-0.160369773,0.839630227
-3.20760944,-2.20760944,-1.20760944,-0.20760944,0.79239056
-3.200036669,-2.200036669,-1.200036669,-0.200036669,0.799963331
-3.180203221,-2.180203221,-1.180203221,-0.180203221,0.819796779
-3.101951254,-2.101951254,-1.101951254,-0.101951254,0.898048746
-2.999899149,-1.999899149,-0.999899149,0.000100851,1.000100851
-3.000620365,-2.000620365,-1.000620365,-0.000620365,0.999379635
-2.914074411,-1.914074411,-0.914074411,0.085925589,1.085925589
-2.847722512,-1.847722512,-0.847722512,0.152277488,1.152277488
-2.801204062,-1.801204062,-0.801204062,0.198795938,1.198795938
-2.793991899,-1.793991899,-0.793991899,0.206008101,1.206008101
-2.770912978,-1.770912978,-0.770912978,0.229087022,1.229087022
-2.762258382,-1.762258382,-0.762258382,0.237741618,1.237741618
-2.752521962,-1.752521962,-0.752521962,0.247478038,1.247478038
-2.811661698,-1.811661698,-0.811661698,0.188338302,1.188338302
-2.9180411,-1.9180411,-0.9180411,0.0819589,1.0819589
-2.949774617,-1.949774617,-0.949774617,0.050225383,1.050225383
-2.976820228,-1.976820228,-0.976820228,0.023179772,1.023179772
-3.085002671,-2.085002671,-1.085002671,-0.085002671,0.914997329
-3.129357473,-2.129357473,-1.129357473,-0.129357473,0.870642527
-3.161451597,-2.161451597,-1.161451597,-0.161451597,0.838548403
-3.152797002,-2.152797002,-1.152797002,-0.152797002,0.847202998
-3.185972951,-2.185972951,-1.185972951,-0.185972951,0.814027049
-3.205445791,-2.205445791,-1.205445791,-0.205445791,0.794554209
-3.150633353,-2.150633353,-1.150633353,-0.150633353,0.849366647
-3.055432803,-2.055432803,-1.055432803,-0.055432803,0.944567197
-3.020453813,-2.020453813,-1.020453813,-0.020453813,0.979546187
-2.992326378,-1.992326378,-0.992326378,0.007673622,1.007673622
-2.888831841,-1.888831841,-0.888831841,0.111168159,1.111168159
-2.846640688,-1.846640688,-0.846640688,0.153359312,1.153359312
-2.834740619,-1.834740619,-0.834740619,0.165259381,1.165259381
-2.809137441,-1.809137441,-0.809137441,0.190862559,1.190862559
-2.782452438,-1.782452438,-0.782452438,0.217547562,1.217547562
-2.795073723,-1.795073723,-0.795073723,0.204926277,1.204926277
-2.81130109,-1.81130109,-0.81130109,0.18869891,1.18869891
-2.882701502,-1.882701502,-0.882701502,0.117298498,1.117298498
-2.942923062,-1.942923062,-0.942923062,0.057076938,1.057076938
-2.965280767,-1.965280767,-0.965280767,0.034719233,1.034719233
-3.039566045,-2.039566045,-1.039566045,-0.039566045,0.960433955
-3.116736188,-2.116736188,-1.116736188,-0.116736188,0.883263812
-3.130078689,-2.130078689,-1.130078689,-0.130078689,0.869921311
-3.156763692,-2.156763692,-1.156763692,-0.156763692,0.843236308
-3.153878826,-2.153878826,-1.153878826,-0.153878826,0.846121174
-3.176597139,-2.176597139,-1.176597139,-0.176597139,0.823402861
-3.13188173,-2.13188173,-1.13188173,-0.13188173,0.86811827
-3.074905643,-2.074905643,-1.074905643,-0.074905643,0.925094357
-2.994490027,-1.994490027,-0.994490027,0.005509973,1.005509973
-2.99196577,-1.99196577,-0.99196577,0.00803423,1.00803423
-2.894601571,-1.894601571,-0.894601571,0.105398429,1.105398429
-2.829692105,-1.829692105,-0.829692105,0.170307895,1.170307895
-2.804810143,-1.804810143,-0.804810143,0.195189857,1.195189857
-2.802646494,-1.802646494,-0.802646494,0.197353506,1.197353506
-2.788222168,-1.788222168,-0.788222168,0.211777832,1.211777832
-2.779567573,-1.779567573,-0.779567573,0.220432427,1.220432427
-2.787500952,-1.787500952,-0.787500952,0.212499048,1.212499048
-2.815988996,-1.815988996,-0.815988996,0.184011004,1.184011004
-2.924532047,-1.924532047,-0.924532047,0.075467953,1.075467953
-2.971050497,-1.971050497,-0.971050497,0.028949503,1.028949503
-2.992686986,-1.992686986,-0.992686986,0.007313014,1.007313014
-3.097263348,-2.097263348,-1.097263348,-0.097263348,0.902736652
-3.142339366,-2.142339366,-1.142339366,-0.142339366,0.857660634
-3.171909234,-2.171909234,-1.171909234,-0.171909234,0.828090766
-3.187415384,-2.187415384,-1.187415384,-0.187415384,0.812584616
-3.187775992,-2.187775992,-1.187775992,-0.187775992,0.812224008
-3.196430587,-2.196430587,-1.196430587,-0.196430587,0.803569413
-3.169384977,-2.169384977,-1.169384977,-0.169384977,0.830615023
-3.053269154,-2.053269154,-1.053269154,-0.053269154,0.946730846
-2.999177933,-1.999177933,-0.999177933,0.000822067,1.000822067
-2.988720296,-1.988720296,-0.988720296,0.011279704,1.011279704
-2.877652988,-1.877652988,-0.877652988,0.122347012,1.122347012
-2.839428525,-1.839428525,-0.839428525,0.160571475,1.160571475
-2.819234469,-1.819234469,-0.819234469,0.180765531,1.180765531
-2.812382914,-1.812382914,-0.812382914,0.187617086,1.187617086
-2.766946288,-1.766946288,-0.766946288,0.233053712,1.233053712
-2.765503855,-1.765503855,-0.765503855,0.234496145,1.234496145
-2.788582777,-1.788582777,-0.788582777,0.211417223,1.211417223
-2.784976695,-1.784976695,-0.784976695,0.215023305,1.215023305
-2.826446632,-1.826446632,-0.826446632,0.173553368,1.173553368
-2.940038197,-1.940038197,-0.940038197,0.059961803,1.059961803
-2.968886849,-1.968886849,-0.968886849,0.031113151,1.031113151
-2.985474823,-1.985474823,-0.985474823,0.014525177,1.014525177
-3.08896936,-2.08896936,-1.08896936,-0.08896936,0.91103064
-3.146666663,-2.146666663,-1.146666663,-0.146666663,0.853333337
-3.154239435,-2.154239435,-1.154239435,-0.154239435,0.845760565
-3.150272745,-2.150272745,-1.150272745,-0.150272745,0.849727255
-3.175515315,-2.175515315,-1.175515315,-0.175515315,0.824484685
-3.192824506,-2.192824506,-1.192824506,-0.192824506,0.807175494
-3.137290852,-2.137290852,-1.137290852,-0.137290852,0.862709148
-3.024781111,-2.024781111,-1.024781111,-0.024781111,0.975218889
-2.991605162,-1.991605162,-0.991605162,0.008394838,1.008394838
-2.957707996,-1.957707996,-0.957707996,0.042292004,1.042292004
-2.889913665,-1.889913665,-0.889913665,0.110086335,1.110086335
-2.821398118,-1.821398118,-0.821398118,0.178601882,1.178601882
-2.803367711,-1.803367711,-0.803367711,0.196632289,1.196632289
-2.795434331,-1.795434331,-0.795434331,0.204565669,1.204565669
-2.766225072,-1.766225072,-0.766225072,0.233774928,1.233774928
-2.755767436,-1.755767436,-0.755767436,0.244232564,1.244232564
-2.802285886,-1.802285886,-0.802285886,0.197714114,1.197714114
-2.90830468,-1.90830468,-0.90830468,0.09169532,1.09169532
-2.93751394,-1.93751394,-0.93751394,0.06248606,1.06248606
-2.971771714,-1.971771714,-0.971771714,0.028228286,1.028228286
-3.039566045,-2.039566045,-1.039566045,-0.039566045,0.960433955
-3.118899836,-2.118899836,-1.118899836,-0.118899836,0.881100164
-3.158206124,-2.158206124,-1.158206124,-0.158206124,0.841793876
-3.176597139,-2.176597139,-1.176597139,-0.176597139,0.823402861
-3.18236687,-2.18236687,-1.18236687,-0.18236687,0.81763313
-3.189939641,-2.189939641,-1.189939641,-0.189939641,0.810060359
-3.191021465,-2.191021465,-1.191021465,-0.191021465,0.808978535
-3.08896936,-2.08896936,-1.08896936,-0.08896936,0.91103064
-3.040647869,-2.040647869,-1.040647869,-0.040647869,0.959352131
-3.021535638,-2.021535638,-1.021535638,-0.021535638,0.978464362
-2.935350291,-1.935350291,-0.935350291,0.064649709,1.064649709
-2.872243866,-1.872243866,-0.872243866,0.127756134,1.127756134
-2.823922375,-1.823922375,-0.823922375,0.176077625,1.176077625
-2.816710212,-1.816710212,-0.816710212,0.183289788,1.183289788
-2.792188858,-1.792188858,-0.792188858,0.207811142,1.207811142
-2.775600883,-1.775600883,-0.775600883,0.224399117,1.224399117
-2.788582777,-1.788582777,-0.788582777,0.211417223,1.211417223
-2.865752919,-1.865752919,-0.865752919,0.134247081,1.134247081
-2.917680492,-1.917680492,-0.917680492,0.082319508,1.082319508
-2.957347388,-1.957347388,-0.957347388,0.042652612,1.042652612
-2.979705093,-1.979705093,-0.979705093,0.020294907,1.020294907
-3.081035981,-2.081035981,-1.081035981,-0.081035981,0.918964019
-3.132602946,-2.132602946,-1.132602946,-0.132602946,0.867397054
-3.147748488,-2.147748488,-1.147748488,-0.147748488,0.852251512
-3.142699974,-2.142699974,-1.142699974,-0.142699974,0.857300026
-3.156763692,-2.156763692,-1.156763692,-0.156763692,0.843236308
-3.190300249,-2.190300249,-1.190300249,-0.190300249,0.809699751
-3.131160513,-2.131160513,-1.131160513,-0.131160513,0.868839487
-3.043172126,-2.043172126,-1.043172126,-0.043172126,0.956827874
-3.011799218,-2.011799218,-1.011799218,-0.011799218,0.988200782
-2.981508134,-1.981508134,-0.981508134,0.018491866,1.018491866
-2.8870288,-1.8870288,-0.8870288,0.1129712,1.1129712
-2.833658795,-1.833658795,-0.833658795,0.166341205,1.166341205
-2.825725415,-1.825725415,-0.825725415,0.174274585,1.174274585
-2.805170751,-1.805170751,-0.805170751,0.194829249,1.194829249
-2.793991899,-1.793991899,-0.793991899,0.206008101,1.206008101
-2.78605852,-1.78605852,-0.78605852,0.21394148,1.21394148
-2.814907171,-1.814907171,-0.814907171,0.185092829,1.185092829
-2.923450222,-1.923450222,-0.923450222,0.076549778,1.076549778
-2.945447319,-1.945447319,-0.945447319,0.054552681,1.054552681
-2.99376881,-1.99376881,-0.99376881,0.00623119,1.00623119
-3.063366182,-2.063366182,-1.063366182,-0.063366182,0.936633818
-3.138012068,-2.138012068,-1.138012068,-0.138012068,0.861987932
-3.185972951,-2.185972951,-1.185972951,-0.185972951,0.814027049
-3.179121396,-2.179121396,-1.179121396,-0.179121396,0.820878604
-3.194266938,-2.194266938,-1.194266938,-0.194266938,0.805733062
-3.208330656,-2.208330656,-1.208330656,-0.208330656,0.791669344
-3.197151804,-2.197151804,-1.197151804,-0.197151804,0.802848196
-3.124669567,-2.124669567,-1.124669567,-0.124669567,0.875330433
-3.030550841,-2.030550841,-1.030550841,-0.030550841,0.969449159
-3.016487124,-2.016487124,-1.016487124,-0.016487124,0.983512876
-2.953380698,-1.953380698,-0.953380698,0.046619302,1.046619302
-2.854213459,-1.854213459,-0.854213459,0.145786541,1.145786541
-2.823561767,-1.823561767,-0.823561767,0.176438233,1.176438233
-2.82103751,-1.82103751,-0.82103751,0.17896249,1.17896249
-2.788943385,-1.788943385,-0.788943385,0.211056615,1.211056615
-2.774158451,-1.774158451,-0.774158451,0.225841549,1.225841549
-2.774158451,-1.774158451,-0.774158451,0.225841549,1.225841549
-2.863949879,-1.863949879,-0.863949879,0.136050121,1.136050121
-2.926695696,-1.926695696,-0.926695696,0.073304304,1.073304304
-2.945086711,-1.945086711,-0.945086711,0.054913289,1.054913289
-2.991605162,-1.991605162,-0.991605162,0.008394838,1.008394838
-3.084642063,-2.084642063,-1.084642063,-0.084642063,0.915357937
-3.135127203,-2.135127203,-1.135127203,-0.135127203,0.864872797
-3.153878826,-2.153878826,-1.153878826,-0.153878826,0.846121174
-3.176957748,-2.176957748,-1.176957748,-0.176957748,0.823042252
-3.187775992,-2.187775992,-1.187775992,-0.187775992,0.812224008
-3.19390633,-2.19390633,-1.19390633,-0.19390633,0.80609367
-3.159648557,-2.159648557,-1.159648557,-0.159648557,0.840351443
-3.056154019,-2.056154019,-1.056154019,-0.056154019,0.943845981
-3.00350523,-2.00350523,-1.00350523,-0.00350523,0.99649477
-2.986196039,-1.986196039,-0.986196039,0.013803961,1.013803961
-2.885586367,-1.885586367,-0.885586367,0.114413633,1.114413633
-2.862507446,-1.862507446,-0.862507446,0.137492554,1.137492554
-2.841231566,-1.841231566,-0.841231566,0.158768434,1.158768434
