mV,mV,no units,yyyy/mm/dd hh:mm:ss.000
3.951231422,-3.286538285,128,36:05.6
4.218955046,-3.320388399,128,36:05.6
4.218955046,-3.320388399,128,36:05.6
4.311273537,-2.566454054,128,36:05.6
4.311273537,-2.566454054,128,36:05.6
4.357432783,-1.707892087,128,36:05.6
4.357432783,-1.707892087,128,36:05.6
4.043549913,-1.947920164,128,36:05.6
4.043549913,-1.947920164,128,36:05.6
4.234341461,-2.871105075,128,36:05.6
4.234341461,-2.871105075,128,36:05.6
4.394360179,-2.206411939,128,36:05.6
4.394360179,-2.206411939,128,36:05.6
4.502065086,-1.624805445,128,36:05.6
4.502065086,-1.624805445,128,36:05.6
4.092786442,-2.252571184,128,36:05.6
4.092786442,-2.252571184,128,36:05.6
3.892763044,-2.963423566,128,36:05.6
3.892763044,-2.963423566,128,36:05.6
4.135868404,-2.917264321,128,36:05.6
4.135868404,-2.917264321,128,36:05.6
4.135868404,-2.917264321,128,36:05.6
4.572842596,-2.194102807,128,36:05.6
4.572842596,-2.194102807,128,36:05.6
4.320505387,-2.932650736,128,36:05.6
4.320505387,-2.932650736,128,36:05.6
4.105095574,-2.421821752,128,36:05.6
4.105095574,-2.421821752,128,36:05.6
3.834294666,-1.667887407,128,36:05.6
3.834294666,-1.667887407,128,36:05.6
3.932767724,-2.449517299,128,36:05.6
3.932767724,-2.449517299,128,36:05.6
4.080477309,-2.904955189,128,36:05.6
4.080477309,-2.904955189,128,36:05.6
4.034318064,-3.132674134,128,36:05.6
4.034318064,-3.132674134,128,36:05.6
4.025086215,-3.034201076,128,36:05.6
4.025086215,-3.034201076,128,36:05.6
4.123559272,-1.923301899,128,36:05.6
4.123559272,-1.923301899,128,36:05.6
4.366664632,-1.621728161,128,36:05.6
4.366664632,-1.621728161,128,36:05.6
4.154332102,-1.030889818,128,36:05.6
4.154332102,-1.030889818,128,36:05.6
4.369741915,-1.575568916,128,36:05.6
4.369741915,-1.575568916,128,36:05.6
4.535915199,-2.634154281,128,36:05.6
4.535915199,-2.634154281,128,36:05.6
4.458983123,-2.631076998,128,36:05.6
4.458983123,-2.631076998,128,36:05.6
4.209723197,-2.206411939,128,36:05.7
4.209723197,-2.206411939,128,36:05.7
4.431287576,-2.175639108,128,36:05.7
4.431287576,-2.175639108,128,36:05.7
4.62823369,-2.215643788,128,36:05.7
4.62823369,-2.215643788,128,36:05.7
4.268191575,-2.286421298,128,36:05.7
4.268191575,-2.286421298,128,36:05.7
4.262037009,-2.418744469,128,36:05.7
4.262037009,-2.418744469,128,36:05.7
4.262037009,-2.418744469,128,36:05.7
4.25280516,-2.723395489,128,36:05.7
4.25280516,-2.723395489,128,36:05.7
4.228186895,-2.554144922,128,36:05.7
4.228186895,-2.554144922,128,36:05.7
4.249727877,-3.120365001,128,36:05.7
4.249727877,-3.120365001,128,36:05.7
4.052781762,-2.357198808,128,36:05.7
4.052781762,-2.357198808,128,36:05.7
4.062013611,-1.027812535,128,36:05.7
4.062013611,-1.027812535,128,36:05.7
4.086631876,-2.375662506,128,36:05.7
4.086631876,-2.375662506,128,36:05.7
4.080477309,-3.628116703,128,36:05.7
4.080477309,-3.628116703,128,36:05.7
4.203568631,-2.434130884,128,36:05.7
4.203568631,-2.434130884,128,36:05.7
4.360510066,-1.123208309,128,36:05.7
4.360510066,-1.123208309,128,36:05.7
4.652851955,-1.246299631,128,36:05.7
4.652851955,-1.246299631,128,36:05.7
4.166641235,-2.194102807,128,36:05.7
4.166641235,-2.194102807,128,36:05.7
4.166641235,-2.751091037,128,36:05.7
4.166641235,-2.751091037,128,36:05.7
4.166641235,-1.923301899,128,36:05.7
4.166641235,-1.923301899,128,36:05.7
4.317428103,-1.652500992,128,36:05.7
4.317428103,-1.652500992,128,36:05.7
4.619001841,-2.123325297,128,36:05.7
4.619001841,-2.123325297,128,36:05.7
4.446673991,-2.243339335,128,36:05.7
4.446673991,-2.243339335,128,36:05.7
4.274346141,-2.477212846,128,36:05.7
4.274346141,-2.477212846,128,36:05.7
4.403592029,-3.501948098,128,36:05.7
4.403592029,-3.501948098,128,36:05.7
4.477446821,-3.000350963,128,36:05.7
4.477446821,-3.000350963,128,36:05.7
4.477446821,-3.000350963,128,36:05.7
4.243573311,-2.264880317,128,36:05.7
4.243573311,-2.264880317,128,36:05.7
3.982004252,-2.351044242,128,36:05.8
3.982004252,-2.351044242,128,36:05.8
4.197414065,-2.58184047,128,36:05.8
4.197414065,-2.58184047,128,36:05.8
4.483601388,-2.634154281,128,36:05.8
4.483601388,-2.634154281,128,36:05.8
4.138945687,-3.218838059,128,36:05.8
4.138945687,-3.218838059,128,36:05.8
3.917381308,-1.81251971,128,36:05.8
3.917381308,-1.81251971,128,36:05.8
4.102018291,-0.806248156,128,36:05.8
4.102018291,-0.806248156,128,36:05.8
4.32358267,-1.886374503,128,36:05.8
4.32358267,-1.886374503,128,36:05.8
4.397437462,-2.766477452,128,36:05.8
4.397437462,-2.766477452,128,36:05.8
4.357432783,-1.787901446,128,36:05.8
4.357432783,-1.787901446,128,36:05.8
4.175873084,-1.744819483,128,36:05.8
4.175873084,-1.744819483,128,36:05.8
4.295887122,-1.661732841,128,36:05.8
4.295887122,-1.661732841,128,36:05.8
4.474369538,-1.809442427,128,36:05.8
4.474369538,-1.809442427,128,36:05.8
4.674392936,-2.57260862,128,36:05.8
4.674392936,-2.57260862,128,36:05.8
4.098941008,-3.711203345,128,36:05.8
4.098941008,-3.711203345,128,36:05.8
4.151254819,-3.458866136,128,36:05.8
4.151254819,-3.458866136,128,36:05.8
4.317428103,-2.166407259,128,36:05.8
4.317428103,-2.166407259,128,36:05.8
4.175873084,-2.637231564,128,36:05.8
4.175873084,-2.637231564,128,36:05.8
4.11125014,-2.554144922,128,36:05.8
4.11125014,-2.554144922,128,36:05.8
4.209723197,-1.98484756,128,36:05.8
4.209723197,-1.98484756,128,36:05.8
4.209723197,-1.98484756,128,36:05.8
4.311273537,-2.517217526,128,36:05.8
4.311273537,-2.517217526,128,36:05.8
4.498987803,-2.618767866,128,36:05.8
4.498987803,-2.618767866,128,36:05.8
4.191259499,-2.480290129,128,36:05.8
4.191259499,-2.480290129,128,36:05.8
4.043549913,-1.572491633,128,36:05.8
4.043549913,-1.572491633,128,36:05.8
4.363587349,-1.572491633,128,36:05.8
4.363587349,-1.572491633,128,36:05.8
4.289732556,-3.114210435,128,36:05.8
4.289732556,-3.114210435,128,36:05.8
4.375896481,-2.603381451,128,36:05.9
4.375896481,-2.603381451,128,36:05.9
4.132791121,-1.35708182,128,36:05.9
4.132791121,-1.35708182,128,36:05.9
4.108172857,-1.197063102,128,36:05.9
4.108172857,-1.197063102,128,36:05.9
4.255882443,-1.664810124,128,36:05.9
4.255882443,-1.664810124,128,36:05.9
4.372819198,-1.870988088,128,36:05.9
4.372819198,-1.870988088,128,36:05.9
4.382051047,-2.169484542,128,36:05.9
4.382051047,-2.169484542,128,36:05.9
4.400514746,-2.972655416,128,36:05.9
4.400514746,-2.972655416,128,36:05.9
4.63746554,-3.123442284,128,36:05.9
4.63746554,-3.123442284,128,36:05.9
4.228186895,-3.314233833,128,36:05.9
4.228186895,-3.314233833,128,36:05.9
4.025086215,-2.314116845,128,36:05.9
4.025086215,-2.314116845,128,36:05.9
4.258959726,-2.147943561,128,36:05.9
4.258959726,-2.147943561,128,36:05.9
4.363587349,-3.09882402,128,36:05.9
4.363587349,-3.09882402,128,36:05.9
4.471292255,-2.649540696,128,36:05.9
4.471292255,-2.649540696,128,36:05.9
4.471292255,-2.649540696,128,36:05.9
4.443596708,-1.354004537,128,36:05.9
4.443596708,-1.354004537,128,36:05.9
4.357432783,-1.997156692,128,36:05.9
4.357432783,-1.997156692,128,36:05.9
3.972772403,-2.732627338,128,36:05.9
3.972772403,-2.732627338,128,36:05.9
4.015854366,-2.311039562,128,36:05.9
4.015854366,-2.311039562,128,36:05.9
3.994313384,-1.704814804,128,36:05.9
3.994313384,-1.704814804,128,36:05.9
4.083554593,-1.664810124,128,36:05.9
4.083554593,-1.664810124,128,36:05.9
4.391282896,-2.169484542,128,36:05.9
4.391282896,-2.169484542,128,36:05.9
4.418978444,-2.609536017,128,36:05.9
4.418978444,-2.609536017,128,36:05.9
4.243573311,-2.901877906,128,36:05.9
4.243573311,-2.901877906,128,36:05.9
4.262037009,-1.757128615,128,36:05.9
4.262037009,-1.757128615,128,36:05.9
4.403592029,-1.587878048,128,36:05.9
4.403592029,-1.587878048,128,36:05.9
4.563610747,-2.040238655,128,36:05.9
4.563610747,-2.040238655,128,36:05.9
4.348200934,-3.083437605,128,36:06.0
4.348200934,-3.083437605,128,36:06.0
4.218955046,-3.234224474,128,36:06.0
4.218955046,-3.234224474,128,36:06.0
4.120481989,-2.797250282,128,36:06.0
4.120481989,-2.797250282,128,36:06.0
4.372819198,-1.67096469,128,36:06.0
4.372819198,-1.67096469,128,36:06.0
4.505142369,-2.914187038,128,36:06.0
4.505142369,-2.914187038,128,36:06.0
4.295887122,-2.421821752,128,36:06.0
4.295887122,-2.421821752,128,36:06.0
4.160486668,-1.7417422,128,36:06.0
4.160486668,-1.7417422,128,36:06.0
4.160486668,-1.7417422,128,36:06.0
4.268191575,-2.821868547,128,36:06.0
4.268191575,-2.821868547,128,36:06.0
4.415901161,-2.892646056,128,36:06.0
4.415901161,-2.892646056,128,36:06.0
4.225109612,-1.366313669,128,36:06.0
4.225109612,-1.366313669,128,36:06.0
3.892763044,-1.957152013,128,36:06.0
3.892763044,-1.957152013,128,36:06.0
3.96969512,-2.080243334,128,36:06.0
3.96969512,-2.080243334,128,36:06.0
4.145100253,-2.806482131,128,36:06.0
4.145100253,-2.806482131,128,36:06.0
4.178950367,-2.889568773,128,36:06.0
4.178950367,-2.889568773,128,36:06.0
4.38512833,-1.221681366,128,36:06.0
4.38512833,-1.221681366,128,36:06.0
4.468214972,-1.344772688,128,36:06.0
4.468214972,-1.344772688,128,36:06.0
4.369741915,-2.151020844,128,36:06.0
4.369741915,-2.151020844,128,36:06.0
4.511296935,-2.135634429,128,36:06.0
4.511296935,-2.135634429,128,36:06.0
4.655929238,-2.283344015,128,36:06.0
4.655929238,-2.283344015,128,36:06.0
4.440519425,-2.969578132,128,36:06.0
4.440519425,-2.969578132,128,36:06.0
4.32358267,-3.785058138,128,36:06.0
4.32358267,-3.785058138,128,36:06.0
4.240496028,-3.20037436,128,36:06.0
4.240496028,-3.20037436,128,36:06.0
4.468214972,-1.738664917,128,36:06.0
4.468214972,-1.738664917,128,36:06.0
4.538992482,-2.191025524,128,36:06.0
4.538992482,-2.191025524,128,36:06.0
3.951231422,-2.47105828,128,36:06.0
3.951231422,-2.47105828,128,36:06.0
3.892763044,-2.172561825,128,36:06.1
3.892763044,-2.172561825,128,36:06.1
3.892763044,-2.172561825,128,36:06.1
3.923535875,-1.35708182,128,36:06.1
3.923535875,-1.35708182,128,36:06.1
4.369741915,-1.84329254,128,36:06.1
4.369741915,-1.84329254,128,36:06.1
4.378973764,-2.194102807,128,36:06.1
4.378973764,-2.194102807,128,36:06.1
4.302041688,-2.498753828,128,36:06.1
4.302041688,-2.498753828,128,36:06.1
4.280500707,-2.046393221,128,36:06.1
4.280500707,-2.046393221,128,36:06.1
4.135868404,-1.994079409,128,36:06.1
4.135868404,-1.994079409,128,36:06.1
4.329737236,-2.280266732,128,36:06.1
4.329737236,-2.280266732,128,36:06.1
4.360510066,-2.871105075,128,36:06.1
4.360510066,-2.871105075,128,36:06.1
4.175873084,-3.046510208,128,36:06.1
4.175873084,-3.046510208,128,36:06.1
4.302041688,-2.22795292,128,36:06.1
4.302041688,-2.22795292,128,36:06.1
4.403592029,-1.169367555,128,36:06.1
4.403592029,-1.169367555,128,36:06.1
4.351278217,-1.975615711,128,36:06.1
4.351278217,-1.975615711,128,36:06.1
4.431287576,-3.055742058,128,36:06.1
4.431287576,-3.055742058,128,36:06.1
4.508219652,-3.003428246,128,36:06.1
4.508219652,-3.003428246,128,36:06.1
4.465137689,-1.874065371,128,36:06.1
4.465137689,-1.874065371,128,36:06.1
3.960463271,-1.609419029,128,36:06.1
3.960463271,-1.609419029,128,36:06.1
4.052781762,-2.120248014,128,36:06.1
4.052781762,-2.120248014,128,36:06.1
4.074322743,-2.99727368,128,36:06.1
4.074322743,-2.99727368,128,36:06.1
4.388205613,-2.726472772,128,36:06.1
4.388205613,-2.726472772,128,36:06.1
4.289732556,-2.194102807,128,36:06.1
4.289732556,-2.194102807,128,36:06.1
4.289732556,-2.194102807,128,36:06.1
4.286655273,-1.757128615,128,36:06.1
4.286655273,-1.757128615,128,36:06.1
4.378973764,-1.800210578,128,36:06.1
4.378973764,-1.800210578,128,36:06.1
4.160486668,-2.452594582,128,36:06.1
4.160486668,-2.452594582,128,36:06.1
4.271268858,-2.141788995,128,36:06.1
4.271268858,-2.141788995,128,36:06.2
4.240496028,-2.034084089,128,36:06.2
4.240496028,-2.034084089,128,36:06.2
4.240496028,-1.904838201,128,36:06.2
4.240496028,-1.904838201,128,36:06.2
4.228186895,-2.006388541,128,36:06.2
4.228186895,-2.006388541,128,36:06.2
4.308196254,-2.381817072,128,36:06.2
4.308196254,-2.381817072,128,36:06.2
4.298964405,-2.563376771,128,36:06.2
4.298964405,-2.563376771,128,36:06.2
4.28357799,-2.474135563,128,36:06.2
4.28357799,-2.474135563,128,36:06.2
4.234341461,-2.68339081,128,36:06.2
4.234341461,-2.68339081,128,36:06.2
4.262037009,-2.843409528,128,36:06.2
4.262037009,-2.843409528,128,36:06.2
4.45590584,-2.547990356,128,36:06.2
4.45590584,-2.547990356,128,36:06.2
4.523606067,-2.012543107,128,36:06.2
4.523606067,-2.012543107,128,36:06.2
4.188182216,-2.486444695,128,36:06.2
4.188182216,-2.486444695,128,36:06.2
4.154332102,-3.077283039,128,36:06.2
4.154332102,-3.077283039,128,36:06.2
4.305118971,-2.163329976,128,36:06.2
4.305118971,-2.163329976,128,36:06.2
4.126636555,-2.311039562,128,36:06.2
4.126636555,-2.311039562,128,36:06.2
3.994313384,-1.637114577,128,36:06.2
3.994313384,-1.637114577,128,36:06.2
3.994313384,-1.637114577,128,36:06.2
4.123559272,-1.440168462,128,36:06.2
4.123559272,-1.440168462,128,36:06.2
4.274346141,-1.717123936,128,36:06.2
4.274346141,-1.717123936,128,36:06.2
4.366664632,-1.994079409,128,36:06.2
4.366664632,-1.994079409,128,36:06.2
4.268191575,-2.191025524,128,36:06.2
4.268191575,-2.191025524,128,36:06.2
4.225109612,-2.347966959,128,36:06.2
4.225109612,-2.347966959,128,36:06.2
4.348200934,-2.397203487,128,36:06.2
4.348200934,-2.397203487,128,36:06.2
4.243573311,-2.237184769,128,36:06.2
4.243573311,-2.237184769,128,36:06.2
4.209723197,-2.36950794,128,36:06.2
4.209723197,-2.36950794,128,36:06.2
4.237418744,-2.535681224,128,36:06.2
4.237418744,-2.535681224,128,36:06.2
4.237418744,-2.517217526,128,36:06.2
4.237418744,-2.517217526,128,36:06.2
4.240496028,-2.520294809,128,36:06.3
4.240496028,-2.520294809,128,36:06.3
4.268191575,-3.111133152,128,36:06.3
4.268191575,-3.111133152,128,36:06.3
4.351278217,-3.043432925,128,36:06.3
4.351278217,-3.043432925,128,36:06.3
4.308196254,-2.132557146,128,36:06.3
4.308196254,-2.132557146,128,36:06.3
4.163563952,-1.744819483,128,36:06.3
4.163563952,-1.744819483,128,36:06.3
4.338969085,-1.3970865,128,36:06.3
4.338969085,-1.3970865,128,36:06.3
4.474369538,-1.686351105,128,36:06.3
4.474369538,-1.686351105,128,36:06.3
4.145100253,-2.018697673,128,36:06.3
4.145100253,-2.018697673,128,36:06.3
4.065090894,-2.175639108,128,36:06.3
4.065090894,-2.175639108,128,36:06.3
4.065090894,-2.175639108,128,36:06.3
4.194336782,-2.237184769,128,36:06.3
4.194336782,-2.237184769,128,36:06.3
4.215877763,-2.237184769,128,36:06.3
4.215877763,-2.237184769,128,36:06.3
4.218955046,-2.215643788,128,36:06.3
4.218955046,-2.215643788,128,36:06.3
4.258959726,-2.224875637,128,36:06.3
4.258959726,-2.224875637,128,36:06.3
4.243573311,-2.258725751,128,36:06.3
4.243573311,-2.258725751,128,36:06.3
4.25280516,-2.264880317,128,36:06.3
4.25280516,-2.264880317,128,36:06.3
4.243573311,-2.249493901,128,36:06.3
4.243573311,-2.249493901,128,36:06.3
4.246650594,-2.249493901,128,36:06.3
4.246650594,-2.249493901,128,36:06.3
4.243573311,-2.335657826,128,36:06.3
4.243573311,-2.335657826,128,36:06.3
4.237418744,-2.449517299,128,36:06.3
4.237418744,-2.449517299,128,36:06.3
4.246650594,-2.434130884,128,36:06.3
4.246650594,-2.434130884,128,36:06.3
4.234341461,-2.88649149,128,36:06.3
4.234341461,-2.88649149,128,36:06.3
4.228186895,-2.64338613,128,36:06.3
4.228186895,-2.64338613,128,36:06.3
4.228186895,-2.360276091,128,36:06.3
4.228186895,-2.360276091,128,36:06.3
4.240496028,-1.972538428,128,36:06.3
4.240496028,-1.972538428,128,36:06.3
4.249727877,-1.898683635,128,36:06.3
4.249727877,-1.898683635,128,36:06.3
4.25280516,-2.154098127,128,36:06.4
4.25280516,-2.154098127,128,36:06.4
4.246650594,-2.178716391,128,36:06.4
4.246650594,-2.178716391,128,36:06.4
4.31435082,-2.043315938,128,36:06.4
4.31435082,-2.043315938,128,36:06.4
4.332814519,-2.064856919,128,36:06.4
4.332814519,-2.064856919,128,36:06.4
4.332814519,-2.064856919,128,36:06.4
4.095863725,-2.203334656,128,36:06.4
4.095863725,-2.203334656,128,36:06.4
4.086631876,-2.22795292,128,36:06.4
4.086631876,-2.22795292,128,36:06.4
4.231264178,-2.237184769,128,36:06.4
4.231264178,-2.237184769,128,36:06.4
4.268191575,-2.307962279,128,36:06.4
4.268191575,-2.307962279,128,36:06.4
4.280500707,-2.274112166,128,36:06.4
4.280500707,-2.274112166,128,36:06.4
4.268191575,-2.218721071,128,36:06.4
4.268191575,-2.218721071,128,36:06.4
4.231264178,-2.243339335,128,36:06.4
4.231264178,-2.243339335,128,36:06.4
4.25280516,-2.295653147,128,36:06.4
4.25280516,-2.295653147,128,36:06.4
4.249727877,-2.360276091,128,36:06.4
4.249727877,-2.360276091,128,36:06.4
4.234341461,-2.375662506,128,36:06.4
4.234341461,-2.375662506,128,36:06.4
4.228186895,-2.341812393,128,36:06.4
4.228186895,-2.341812393,128,36:06.4
4.258959726,-2.495676544,128,36:06.4
4.258959726,-2.495676544,128,36:06.4
4.231264178,-2.449517299,128,36:06.4
4.231264178,-2.449517299,128,36:06.4
4.222032329,-2.046393221,128,36:06.4
4.222032329,-2.046393221,128,36:06.4
4.243573311,-2.163329976,128,36:06.4
4.243573311,-2.163329976,128,36:06.4
4.194336782,-2.301807713,128,36:06.4
4.194336782,-2.301807713,128,36:06.4
4.194336782,-2.304884996,128,36:06.4
4.194336782,-2.304884996,128,36:06.4
4.197414065,-2.163329976,128,36:06.4
4.197414065,-2.163329976,128,36:06.4
4.209723197,-2.132557146,128,36:06.4
4.209723197,-2.132557146,128,36:06.4
4.209723197,-2.132557146,128,36:06.4
4.222032329,-2.15717541,128,36:06.4
4.222032329,-2.15717541,128,36:06.4
4.21280048,-2.187948241,128,36:06.4
4.21280048,-2.187948241,128,36:06.5
4.218955046,-2.212566505,128,36:06.5
4.218955046,-2.212566505,128,36:06.5
4.222032329,-2.249493901,128,36:06.5
4.222032329,-2.249493901,128,36:06.5
4.231264178,-2.249493901,128,36:06.5
4.231264178,-2.249493901,128,36:06.5
4.234341461,-2.22795292,128,36:06.5
4.234341461,-2.22795292,128,36:06.5
4.240496028,-2.231030203,128,36:06.5
4.240496028,-2.231030203,128,36:06.5
4.243573311,-2.243339335,128,36:06.5
4.243573311,-2.243339335,128,36:06.5
4.222032329,-2.246416618,128,36:06.5
4.222032329,-2.246416618,128,36:06.5
4.218955046,-2.243339335,128,36:06.5
4.218955046,-2.243339335,128,36:06.5
4.222032329,-2.240262052,128,36:06.5
4.222032329,-2.240262052,128,36:06.5
4.222032329,-2.249493901,128,36:06.5
4.222032329,-2.249493901,128,36:06.5
4.218955046,-2.258725751,128,36:06.5
4.218955046,-2.258725751,128,36:06.5
4.228186895,-2.323348694,128,36:06.5
4.228186895,-2.323348694,128,36:06.5
4.222032329,-2.443362733,128,36:06.5
4.222032329,-2.443362733,128,36:06.5
4.231264178,-2.372585223,128,36:06.5
4.231264178,-2.372585223,128,36:06.5
4.225109612,-2.212566505,128,36:06.5
4.225109612,-2.212566505,128,36:06.5
4.215877763,-2.144866278,128,36:06.5
4.215877763,-2.144866278,128,36:06.5
4.228186895,-2.237184769,128,36:06.5
4.228186895,-2.237184769,128,36:06.5
4.228186895,-2.237184769,128,36:06.5
4.237418744,-2.347966959,128,36:06.5
4.237418744,-2.347966959,128,36:06.5
4.237418744,-2.29873043,128,36:06.5
4.237418744,-2.29873043,128,36:06.5
4.228186895,-2.184870958,128,36:06.5
4.228186895,-2.184870958,128,36:06.5
4.222032329,-2.187948241,128,36:06.5
4.222032329,-2.187948241,128,36:06.5
4.231264178,-2.249493901,128,36:06.5
4.231264178,-2.249493901,128,36:06.5
4.185104933,-2.292575864,128,36:06.5
4.185104933,-2.292575864,128,36:06.5
4.194336782,-2.280266732,128,36:06.5
4.194336782,-2.280266732,128,36:06.5
4.21280048,-2.237184769,128,36:06.5
4.21280048,-2.237184769,128,36:06.6
4.209723197,-2.231030203,128,36:06.6
4.209723197,-2.231030203,128,36:06.6
4.218955046,-2.249493901,128,36:06.6
4.218955046,-2.249493901,128,36:06.6
4.237418744,-2.240262052,128,36:06.6
4.237418744,-2.240262052,128,36:06.6
4.240496028,-2.240262052,128,36:06.6
4.240496028,-2.240262052,128,36:06.6
4.222032329,-2.264880317,128,36:06.6
4.222032329,-2.264880317,128,36:06.6
4.215877763,-2.304884996,128,36:06.6
4.215877763,-2.304884996,128,36:06.6
4.218955046,-2.477212846,128,36:06.6
4.218955046,-2.477212846,128,36:06.6
4.225109612,-2.378739789,128,36:06.6
4.225109612,-2.378739789,128,36:06.6
4.222032329,-2.101784316,128,36:06.6
4.222032329,-2.101784316,128,36:06.6
4.209723197,-2.187948241,128,36:06.6
4.209723197,-2.187948241,128,36:06.6
4.215877763,-2.243339335,128,36:06.6
4.215877763,-2.243339335,128,36:06.6
4.215877763,-2.307962279,128,36:06.6
4.215877763,-2.307962279,128,36:06.6
4.215877763,-2.307962279,128,36:06.6
4.218955046,-2.431053601,128,36:06.6
4.218955046,-2.431053601,128,36:06.6
4.21280048,-2.366430657,128,36:06.6
4.21280048,-2.366430657,128,36:06.6
4.206645914,-2.169484542,128,36:06.6
4.206645914,-2.169484542,128,36:06.6
4.206645914,-2.138711712,128,36:06.6
4.206645914,-2.138711712,128,36:06.6
4.209723197,-2.184870958,128,36:06.6
4.209723197,-2.184870958,128,36:06.6
4.215877763,-2.240262052,128,36:06.6
4.215877763,-2.240262052,128,36:06.6
4.234341461,-2.261803034,128,36:06.6
4.234341461,-2.261803034,128,36:06.6
4.185104933,-2.2679576,128,36:06.6
4.185104933,-2.2679576,128,36:06.6
4.203568631,-2.261803034,128,36:06.6
4.203568631,-2.261803034,128,36:06.6
4.218955046,-2.234107486,128,36:06.6
4.218955046,-2.234107486,128,36:06.6
4.203568631,-2.234107486,128,36:06.6
4.203568631,-2.234107486,128,36:06.6
4.209723197,-2.240262052,128,36:06.6
4.209723197,-2.240262052,128,36:06.6
4.209723197,-2.255648467,128,36:06.6
4.209723197,-2.255648467,128,36:06.7
4.209723197,-2.264880317,128,36:06.7
4.209723197,-2.264880317,128,36:06.7
4.209723197,-2.326425977,128,36:06.7
4.209723197,-2.326425977,128,36:06.7
4.21280048,-2.33873511,128,36:06.7
4.21280048,-2.33873511,128,36:06.7
4.21280048,-2.178716391,128,36:06.7
4.21280048,-2.178716391,128,36:06.7
4.222032329,-2.138711712,128,36:06.7
4.222032329,-2.138711712,128,36:06.7
4.234341461,-2.181793675,128,36:06.7
4.234341461,-2.181793675,128,36:06.7
4.234341461,-2.181793675,128,36:06.7
4.206645914,-2.22795292,128,36:06.7
4.206645914,-2.22795292,128,36:06.7
4.203568631,-2.29873043,128,36:06.7
4.203568631,-2.29873043,128,36:06.7
4.209723197,-2.351044242,128,36:06.7
4.209723197,-2.351044242,128,36:06.7
4.21280048,-2.271034883,128,36:06.7
4.21280048,-2.271034883,128,36:06.7
4.206645914,-2.111016165,128,36:06.7
4.206645914,-2.111016165,128,36:06.7
4.188182216,-2.181793675,128,36:06.7
4.188182216,-2.181793675,128,36:06.7
4.188182216,-2.224875637,128,36:06.7
4.188182216,-2.224875637,128,36:06.7
4.203568631,-2.22795292,128,36:06.7
4.203568631,-2.22795292,128,36:06.7
4.203568631,-2.240262052,128,36:06.7
4.203568631,-2.240262052,128,36:06.7
4.197414065,-2.274112166,128,36:06.7
4.197414065,-2.274112166,128,36:06.7
4.203568631,-2.264880317,128,36:06.7
4.203568631,-2.264880317,128,36:06.7
4.215877763,-2.212566505,128,36:06.7
4.215877763,-2.212566505,128,36:06.7
4.206645914,-2.221798354,128,36:06.7
4.206645914,-2.221798354,128,36:06.7
4.197414065,-2.218721071,128,36:06.7
4.197414065,-2.218721071,128,36:06.7
4.197414065,-2.215643788,128,36:06.7
4.197414065,-2.215643788,128,36:06.7
4.206645914,-2.224875637,128,36:06.7
4.206645914,-2.224875637,128,36:06.7
4.21280048,-2.258725751,128,36:06.7
4.21280048,-2.258725751,128,36:06.7
4.206645914,-2.274112166,128,36:06.7
4.206645914,-2.274112166,128,36:06.7
4.209723197,-2.22795292,128,36:06.7
4.209723197,-2.22795292,128,36:06.7
4.209723197,-2.22795292,128,36:06.8
4.203568631,-2.194102807,128,36:06.8
4.203568631,-2.194102807,128,36:06.8
4.209723197,-2.200257373,128,36:06.8
4.209723197,-2.200257373,128,36:06.8
4.21280048,-2.184870958,128,36:06.8
4.21280048,-2.184870958,128,36:06.8
4.203568631,-2.246416618,128,36:06.8
4.203568631,-2.246416618,128,36:06.8
4.200491348,-2.311039562,128,36:06.8
4.200491348,-2.311039562,128,36:06.8
4.206645914,-2.218721071,128,36:06.8
4.206645914,-2.218721071,128,36:06.8
4.215877763,-2.240262052,128,36:06.8
4.215877763,-2.240262052,128,36:06.8
4.215877763,-2.2679576,128,36:06.8
4.215877763,-2.2679576,128,36:06.8
4.215877763,-2.132557146,128,36:06.8
4.215877763,-2.132557146,128,36:06.8
4.197414065,-2.141788995,128,36:06.8
4.197414065,-2.141788995,128,36:06.8
4.188182216,-2.206411939,128,36:06.8
4.188182216,-2.206411939,128,36:06.8
4.194336782,-2.209489222,128,36:06.8
4.194336782,-2.209489222,128,36:06.8
4.197414065,-2.209489222,128,36:06.8
4.197414065,-2.209489222,128,36:06.8
4.209723197,-2.218721071,128,36:06.8
4.209723197,-2.218721071,128,36:06.8
4.185104933,-2.221798354,128,36:06.8
4.185104933,-2.221798354,128,36:06.8
4.188182216,-2.212566505,128,36:06.8
4.188182216,-2.212566505,128,36:06.8
4.197414065,-2.200257373,128,36:06.8
4.197414065,-2.200257373,128,36:06.8
4.203568631,-2.200257373,128,36:06.8
4.203568631,-2.200257373,128,36:06.8
4.209723197,-2.206411939,128,36:06.8
4.209723197,-2.206411939,128,36:06.8
4.200491348,-2.194102807,128,36:06.8
4.200491348,-2.194102807,128,36:06.8
4.200491348,-2.194102807,128,36:06.8
4.200491348,-2.212566505,128,36:06.8
4.200491348,-2.212566505,128,36:06.8
4.203568631,-2.249493901,128,36:06.8
4.203568631,-2.249493901,128,36:06.8
4.206645914,-2.221798354,128,36:06.8
4.206645914,-2.221798354,128,36:06.8
4.206645914,-2.237184769,128,36:06.8
4.206645914,-2.237184769,128,36:06.8
4.200491348,-2.280266732,128,36:06.8
