mV,mV,no units,yyyy/mm/dd hh:mm:ss.000
4.222032329,-2.898800623,128,37:13.5
4.218955046,-2.892646056,128,37:13.5
4.218955046,-2.892646056,128,37:13.5
4.218955046,-2.892646056,128,37:13.5
4.215877763,-2.89572334,128,37:13.5
4.215877763,-2.89572334,128,37:13.5
4.222032329,-2.898800623,128,37:13.5
4.222032329,-2.898800623,128,37:13.5
4.222032329,-2.898800623,128,37:13.5
4.222032329,-2.898800623,128,37:13.5
4.218955046,-2.89572334,128,37:13.6
4.218955046,-2.89572334,128,37:13.6
4.218955046,-2.89572334,128,37:13.6
4.218955046,-2.89572334,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.222032329,-2.89572334,128,37:13.6
4.222032329,-2.89572334,128,37:13.6
4.225109612,-2.898800623,128,37:13.6
4.225109612,-2.898800623,128,37:13.6
4.225109612,-2.89572334,128,37:13.6
4.225109612,-2.89572334,128,37:13.6
4.218955046,-2.89572334,128,37:13.6
4.218955046,-2.89572334,128,37:13.6
4.215877763,-2.898800623,128,37:13.6
4.215877763,-2.898800623,128,37:13.6
4.222032329,-2.898800623,128,37:13.6
4.222032329,-2.898800623,128,37:13.6
4.225109612,-2.898800623,128,37:13.6
4.225109612,-2.898800623,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.21280048,-2.898800623,128,37:13.6
4.21280048,-2.898800623,128,37:13.6
4.215877763,-2.89572334,128,37:13.6
4.215877763,-2.89572334,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.215877763,-2.898800623,128,37:13.6
4.215877763,-2.898800623,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.215877763,-2.89572334,128,37:13.6
4.215877763,-2.89572334,128,37:13.6
4.222032329,-2.889568773,128,37:13.6
4.222032329,-2.889568773,128,37:13.6
4.225109612,-2.892646056,128,37:13.6
4.225109612,-2.892646056,128,37:13.6
4.21280048,-2.898800623,128,37:13.6
4.21280048,-2.898800623,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.222032329,-2.901877906,128,37:13.6
4.222032329,-2.901877906,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.218955046,-2.898800623,128,37:13.6
4.222032329,-2.89572334,128,37:13.6
4.222032329,-2.89572334,128,37:13.6
4.218955046,-2.89572334,128,37:13.6
4.218955046,-2.89572334,128,37:13.6
4.215877763,-2.892646056,128,37:13.7
4.215877763,-2.892646056,128,37:13.7
4.218955046,-2.889568773,128,37:13.7
4.218955046,-2.889568773,128,37:13.7
4.222032329,-2.889568773,128,37:13.7
4.222032329,-2.889568773,128,37:13.7
4.218955046,-2.89572334,128,37:13.7
4.218955046,-2.89572334,128,37:13.7
4.215877763,-2.89572334,128,37:13.7
4.215877763,-2.89572334,128,37:13.7
4.218955046,-2.892646056,128,37:13.7
4.218955046,-2.892646056,128,37:13.7
4.218955046,-2.889568773,128,37:13.7
4.218955046,-2.889568773,128,37:13.7
4.218955046,-2.889568773,128,37:13.7
4.218955046,-2.889568773,128,37:13.7
4.225109612,-2.889568773,128,37:13.7
4.225109612,-2.889568773,128,37:13.7
4.222032329,-2.892646056,128,37:13.7
4.222032329,-2.892646056,128,37:13.7
4.222032329,-2.892646056,128,37:13.7
4.222032329,-2.892646056,128,37:13.7
4.222032329,-2.892646056,128,37:13.7
4.225109612,-2.898800623,128,37:13.7
4.225109612,-2.898800623,128,37:13.7
4.215877763,-2.898800623,128,37:13.7
4.215877763,-2.898800623,128,37:13.7
4.218955046,-2.898800623,128,37:13.7
4.218955046,-2.898800623,128,37:13.7
4.222032329,-2.89572334,128,37:13.7
4.222032329,-2.89572334,128,37:13.7
4.21280048,-2.89572334,128,37:13.7
4.21280048,-2.89572334,128,37:13.7
4.21280048,-2.89572334,128,37:13.7
4.21280048,-2.89572334,128,37:13.7
4.21280048,-2.892646056,128,37:13.7
4.21280048,-2.892646056,128,37:13.7
4.215877763,-2.889568773,128,37:13.7
4.215877763,-2.889568773,128,37:13.7
4.215877763,-2.889568773,128,37:13.7
4.215877763,-2.889568773,128,37:13.7
4.215877763,-2.889568773,128,37:13.7
4.215877763,-2.889568773,128,37:13.7
4.215877763,-2.889568773,128,37:13.7
4.215877763,-2.889568773,128,37:13.7
4.215877763,-2.889568773,128,37:13.7
4.215877763,-2.889568773,128,37:13.7
4.218955046,-2.892646056,128,37:13.7
4.218955046,-2.892646056,128,37:13.7
4.222032329,-2.892646056,128,37:13.7
4.222032329,-2.892646056,128,37:13.7
4.222032329,-2.889568773,128,37:13.7
4.222032329,-2.889568773,128,37:13.8
4.222032329,-2.889568773,128,37:13.8
4.222032329,-2.889568773,128,37:13.8
4.218955046,-2.892646056,128,37:13.8
4.218955046,-2.892646056,128,37:13.8
4.218955046,-2.889568773,128,37:13.8
4.218955046,-2.889568773,128,37:13.8
4.225109612,-2.892646056,128,37:13.8
4.225109612,-2.892646056,128,37:13.8
4.225109612,-2.892646056,128,37:13.8
4.222032329,-2.889568773,128,37:13.8
4.222032329,-2.889568773,128,37:13.8
4.222032329,-2.889568773,128,37:13.8
4.222032329,-2.889568773,128,37:13.8
4.231264178,-2.892646056,128,37:13.8
4.231264178,-2.892646056,128,37:13.8
4.222032329,-2.892646056,128,37:13.8
4.222032329,-2.892646056,128,37:13.8
4.222032329,-2.892646056,128,37:13.8
4.222032329,-2.892646056,128,37:13.8
4.21280048,-2.889568773,128,37:13.8
4.21280048,-2.889568773,128,37:13.8
4.215877763,-2.892646056,128,37:13.8
4.215877763,-2.892646056,128,37:13.8
4.218955046,-2.89572334,128,37:13.8
4.218955046,-2.89572334,128,37:13.8
4.218955046,-2.892646056,128,37:13.8
4.218955046,-2.892646056,128,37:13.8
4.215877763,-2.88649149,128,37:13.8
4.215877763,-2.88649149,128,37:13.8
4.218955046,-2.883414207,128,37:13.8
4.218955046,-2.883414207,128,37:13.8
4.215877763,-2.883414207,128,37:13.8
4.215877763,-2.883414207,128,37:13.8
4.215877763,-2.889568773,128,37:13.8
4.215877763,-2.889568773,128,37:13.8
4.218955046,-2.889568773,128,37:13.8
4.218955046,-2.889568773,128,37:13.8
4.222032329,-2.88649149,128,37:13.8
4.222032329,-2.88649149,128,37:13.8
4.225109612,-2.892646056,128,37:13.8
4.225109612,-2.892646056,128,37:13.8
4.222032329,-2.889568773,128,37:13.8
4.222032329,-2.889568773,128,37:13.8
4.215877763,-2.889568773,128,37:13.8
4.215877763,-2.889568773,128,37:13.8
4.215877763,-2.889568773,128,37:13.8
4.215877763,-2.889568773,128,37:13.8
4.215877763,-2.889568773,128,37:13.8
4.218955046,-2.89572334,128,37:13.8
4.218955046,-2.89572334,128,37:13.8
4.225109612,-2.892646056,128,37:13.9
4.225109612,-2.892646056,128,37:13.9
4.222032329,-2.892646056,128,37:13.9
4.222032329,-2.892646056,128,37:13.9
4.215877763,-2.892646056,128,37:13.9
4.215877763,-2.892646056,128,37:13.9
4.218955046,-2.892646056,128,37:13.9
4.218955046,-2.892646056,128,37:13.9
4.222032329,-2.88649149,128,37:13.9
4.222032329,-2.88649149,128,37:13.9
4.218955046,-2.88649149,128,37:13.9
4.218955046,-2.88649149,128,37:13.9
4.222032329,-2.889568773,128,37:13.9
4.222032329,-2.889568773,128,37:13.9
4.222032329,-2.889568773,128,37:13.9
4.222032329,-2.889568773,128,37:13.9
4.218955046,-2.889568773,128,37:13.9
4.218955046,-2.889568773,128,37:13.9
4.225109612,-2.889568773,128,37:13.9
4.225109612,-2.889568773,128,37:13.9
4.215877763,-2.88649149,128,37:13.9
4.215877763,-2.88649149,128,37:13.9
4.21280048,-2.88649149,128,37:13.9
4.21280048,-2.88649149,128,37:13.9
4.218955046,-2.89572334,128,37:13.9
4.218955046,-2.89572334,128,37:13.9
4.222032329,-2.892646056,128,37:13.9
4.222032329,-2.892646056,128,37:13.9
4.225109612,-2.892646056,128,37:13.9
4.225109612,-2.892646056,128,37:13.9
4.222032329,-2.883414207,128,37:13.9
4.222032329,-2.883414207,128,37:13.9
4.206645914,-2.88649149,128,37:13.9
4.206645914,-2.88649149,128,37:13.9
4.209723197,-2.89572334,128,37:13.9
4.209723197,-2.89572334,128,37:13.9
4.215877763,-2.892646056,128,37:13.9
4.215877763,-2.892646056,128,37:13.9
4.215877763,-2.892646056,128,37:13.9
4.215877763,-2.89572334,128,37:13.9
4.215877763,-2.89572334,128,37:13.9
4.215877763,-2.892646056,128,37:13.9
4.215877763,-2.892646056,128,37:13.9
4.21280048,-2.889568773,128,37:13.9
4.21280048,-2.889568773,128,37:13.9
4.215877763,-2.889568773,128,37:13.9
4.215877763,-2.889568773,128,37:13.9
4.215877763,-2.889568773,128,37:13.9
4.215877763,-2.889568773,128,37:13.9
4.218955046,-2.889568773,128,37:13.9
4.218955046,-2.889568773,128,37:13.9
4.222032329,-2.889568773,128,37:14.0
4.222032329,-2.889568773,128,37:14.0
4.228186895,-2.892646056,128,37:14.0
4.228186895,-2.892646056,128,37:14.0
4.215877763,-2.892646056,128,37:14.0
4.215877763,-2.892646056,128,37:14.0
4.209723197,-2.89572334,128,37:14.0
4.209723197,-2.89572334,128,37:14.0
4.218955046,-2.89572334,128,37:14.0
4.218955046,-2.89572334,128,37:14.0
4.215877763,-2.892646056,128,37:14.0
4.215877763,-2.892646056,128,37:14.0
4.21280048,-2.892646056,128,37:14.0
4.21280048,-2.892646056,128,37:14.0
4.218955046,-2.89572334,128,37:14.0
4.218955046,-2.89572334,128,37:14.0
4.215877763,-2.89572334,128,37:14.0
4.215877763,-2.89572334,128,37:14.0
4.218955046,-2.892646056,128,37:14.0
4.218955046,-2.892646056,128,37:14.0
4.215877763,-2.880336924,128,37:14.0
4.215877763,-2.880336924,128,37:14.0
4.21280048,-2.889568773,128,37:14.0
4.21280048,-2.889568773,128,37:14.0
4.21280048,-2.89572334,128,37:14.0
4.21280048,-2.89572334,128,37:14.0
4.21280048,-2.89572334,128,37:14.0
4.225109612,-2.89572334,128,37:14.0
4.225109612,-2.89572334,128,37:14.0
4.237418744,-2.89572334,128,37:14.0
4.237418744,-2.89572334,128,37:14.0
4.222032329,-2.89572334,128,37:14.0
4.222032329,-2.89572334,128,37:14.0
4.215877763,-2.892646056,128,37:14.0
4.215877763,-2.892646056,128,37:14.0
4.209723197,-2.89572334,128,37:14.0
4.209723197,-2.89572334,128,37:14.0
4.209723197,-2.89572334,128,37:14.0
4.209723197,-2.89572334,128,37:14.0
4.215877763,-2.889568773,128,37:14.0
4.215877763,-2.889568773,128,37:14.0
4.21280048,-2.892646056,128,37:14.0
4.21280048,-2.892646056,128,37:14.0
4.215877763,-2.89572334,128,37:14.0
4.215877763,-2.89572334,128,37:14.0
4.215877763,-2.89572334,128,37:14.0
4.215877763,-2.89572334,128,37:14.0
4.218955046,-2.898800623,128,37:14.0
4.218955046,-2.898800623,128,37:14.0
4.218955046,-2.898800623,128,37:14.0
4.218955046,-2.898800623,128,37:14.0
4.218955046,-2.89572334,128,37:14.1
4.218955046,-2.89572334,128,37:14.1
4.218955046,-2.89572334,128,37:14.1
4.218955046,-2.89572334,128,37:14.1
4.222032329,-2.89572334,128,37:14.1
4.222032329,-2.89572334,128,37:14.1
4.218955046,-2.898800623,128,37:14.1
4.218955046,-2.898800623,128,37:14.1
4.231264178,-2.901877906,128,37:14.1
4.231264178,-2.901877906,128,37:14.1
4.222032329,-2.89572334,128,37:14.1
4.222032329,-2.89572334,128,37:14.1
4.218955046,-2.889568773,128,37:14.1
4.218955046,-2.889568773,128,37:14.1
4.218955046,-2.889568773,128,37:14.1
4.21280048,-2.89572334,128,37:14.1
4.21280048,-2.89572334,128,37:14.1
4.209723197,-2.898800623,128,37:14.1
4.209723197,-2.898800623,128,37:14.1
4.21280048,-2.898800623,128,37:14.1
4.21280048,-2.898800623,128,37:14.1
4.215877763,-2.89572334,128,37:14.1
4.215877763,-2.89572334,128,37:14.1
4.215877763,-2.892646056,128,37:14.1
4.215877763,-2.892646056,128,37:14.1
4.215877763,-2.898800623,128,37:14.1
4.215877763,-2.898800623,128,37:14.1
4.218955046,-2.904955189,128,37:14.1
4.218955046,-2.904955189,128,37:14.1
4.218955046,-2.901877906,128,37:14.1
4.218955046,-2.901877906,128,37:14.1
4.222032329,-2.89572334,128,37:14.1
4.222032329,-2.89572334,128,37:14.1
4.222032329,-2.89572334,128,37:14.1
4.222032329,-2.89572334,128,37:14.1
4.218955046,-2.89572334,128,37:14.1
4.218955046,-2.89572334,128,37:14.1
4.21280048,-2.898800623,128,37:14.1
4.21280048,-2.898800623,128,37:14.1
4.21280048,-2.898800623,128,37:14.1
4.21280048,-2.898800623,128,37:14.1
4.21280048,-2.898800623,128,37:14.1
4.21280048,-2.898800623,128,37:14.1
4.21280048,-2.901877906,128,37:14.1
4.21280048,-2.901877906,128,37:14.1
4.21280048,-2.901877906,128,37:14.1
4.21280048,-2.901877906,128,37:14.1
4.21280048,-2.898800623,128,37:14.1
4.21280048,-2.898800623,128,37:14.1
4.215877763,-2.898800623,128,37:14.1
4.215877763,-2.898800623,128,37:14.1
4.215877763,-2.898800623,128,37:14.2
4.215877763,-2.898800623,128,37:14.2
4.215877763,-2.904955189,128,37:14.2
4.215877763,-2.904955189,128,37:14.2
4.215877763,-2.904955189,128,37:14.2
4.215877763,-2.904955189,128,37:14.2
4.215877763,-2.904955189,128,37:14.2
4.225109612,-2.901877906,128,37:14.2
4.225109612,-2.901877906,128,37:14.2
4.222032329,-2.901877906,128,37:14.2
4.222032329,-2.901877906,128,37:14.2
4.222032329,-2.898800623,128,37:14.2
4.222032329,-2.898800623,128,37:14.2
4.218955046,-2.898800623,128,37:14.2
4.218955046,-2.898800623,128,37:14.2
4.21280048,-2.898800623,128,37:14.2
4.21280048,-2.898800623,128,37:14.2
4.215877763,-2.904955189,128,37:14.2
4.215877763,-2.904955189,128,37:14.2
4.218955046,-2.908032472,128,37:14.2
4.218955046,-2.908032472,128,37:14.2
4.21280048,-2.904955189,128,37:14.2
4.21280048,-2.904955189,128,37:14.2
4.21280048,-2.901877906,128,37:14.2
4.21280048,-2.901877906,128,37:14.2
4.215877763,-2.901877906,128,37:14.2
4.215877763,-2.901877906,128,37:14.2
4.218955046,-2.904955189,128,37:14.2
4.218955046,-2.904955189,128,37:14.2
4.222032329,-2.904955189,128,37:14.2
4.222032329,-2.904955189,128,37:14.2
4.222032329,-2.904955189,128,37:14.2
4.222032329,-2.904955189,128,37:14.2
4.21280048,-2.901877906,128,37:14.2
4.21280048,-2.901877906,128,37:14.2
4.218955046,-2.901877906,128,37:14.2
4.218955046,-2.901877906,128,37:14.2
4.218955046,-2.904955189,128,37:14.2
4.218955046,-2.904955189,128,37:14.2
4.215877763,-2.901877906,128,37:14.2
4.215877763,-2.901877906,128,37:14.2
4.215877763,-2.901877906,128,37:14.2
4.215877763,-2.901877906,128,37:14.2
4.215877763,-2.901877906,128,37:14.2
4.218955046,-2.901877906,128,37:14.2
4.218955046,-2.901877906,128,37:14.2
4.215877763,-2.901877906,128,37:14.2
4.215877763,-2.901877906,128,37:14.2
4.215877763,-2.901877906,128,37:14.2
4.215877763,-2.901877906,128,37:14.2
4.218955046,-2.89572334,128,37:14.2
4.218955046,-2.89572334,128,37:14.2
4.222032329,-2.889568773,128,37:14.3
4.222032329,-2.889568773,128,37:14.3
4.222032329,-2.89572334,128,37:14.3
4.222032329,-2.89572334,128,37:14.3
4.222032329,-2.898800623,128,37:14.3
4.222032329,-2.898800623,128,37:14.3
4.222032329,-2.904955189,128,37:14.3
4.222032329,-2.904955189,128,37:14.3
4.218955046,-2.908032472,128,37:14.3
4.218955046,-2.908032472,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.218955046,-2.901877906,128,37:14.3
4.218955046,-2.901877906,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.222032329,-2.904955189,128,37:14.3
4.222032329,-2.904955189,128,37:14.3
4.218955046,-2.901877906,128,37:14.3
4.218955046,-2.901877906,128,37:14.3
4.21280048,-2.901877906,128,37:14.3
4.21280048,-2.901877906,128,37:14.3
4.21280048,-2.901877906,128,37:14.3
4.21280048,-2.901877906,128,37:14.3
4.215877763,-2.901877906,128,37:14.3
4.215877763,-2.901877906,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.222032329,-2.901877906,128,37:14.3
4.222032329,-2.901877906,128,37:14.3
4.218955046,-2.901877906,128,37:14.3
4.218955046,-2.901877906,128,37:14.3
4.21280048,-2.904955189,128,37:14.3
4.21280048,-2.904955189,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.218955046,-2.904955189,128,37:14.3
4.215877763,-2.901877906,128,37:14.3
4.215877763,-2.901877906,128,37:14.3
4.218955046,-2.901877906,128,37:14.3
4.218955046,-2.901877906,128,37:14.3
4.215877763,-2.901877906,128,37:14.3
4.215877763,-2.901877906,128,37:14.3
4.215877763,-2.908032472,128,37:14.3
4.215877763,-2.908032472,128,37:14.3
4.215877763,-2.901877906,128,37:14.3
4.215877763,-2.901877906,128,37:14.3
4.215877763,-2.904955189,128,37:14.4
4.215877763,-2.904955189,128,37:14.4
4.21280048,-2.904955189,128,37:14.4
4.21280048,-2.904955189,128,37:14.4
4.215877763,-2.901877906,128,37:14.4
4.215877763,-2.901877906,128,37:14.4
4.218955046,-2.908032472,128,37:14.4
4.218955046,-2.908032472,128,37:14.4
4.222032329,-2.904955189,128,37:14.4
4.222032329,-2.904955189,128,37:14.4
4.228186895,-2.908032472,128,37:14.4
4.228186895,-2.908032472,128,37:14.4
4.228186895,-2.901877906,128,37:14.4
4.228186895,-2.901877906,128,37:14.4
4.222032329,-2.901877906,128,37:14.4
4.222032329,-2.901877906,128,37:14.4
4.215877763,-2.904955189,128,37:14.4
4.215877763,-2.904955189,128,37:14.4
4.209723197,-2.904955189,128,37:14.4
4.209723197,-2.904955189,128,37:14.4
4.209723197,-2.904955189,128,37:14.4
4.209723197,-2.904955189,128,37:14.4
4.209723197,-2.904955189,128,37:14.4
4.21280048,-2.908032472,128,37:14.4
4.21280048,-2.908032472,128,37:14.4
4.21280048,-2.908032472,128,37:14.4
4.21280048,-2.908032472,128,37:14.4
4.215877763,-2.911109755,128,37:14.4
4.215877763,-2.911109755,128,37:14.4
4.215877763,-2.908032472,128,37:14.4
4.215877763,-2.908032472,128,37:14.4
4.218955046,-2.908032472,128,37:14.4
4.218955046,-2.908032472,128,37:14.4
4.218955046,-2.911109755,128,37:14.4
4.218955046,-2.911109755,128,37:14.4
4.218955046,-2.911109755,128,37:14.4
4.218955046,-2.911109755,128,37:14.4
4.228186895,-2.914187038,128,37:14.4
4.228186895,-2.914187038,128,37:14.4
4.218955046,-2.914187038,128,37:14.4
4.218955046,-2.914187038,128,37:14.4
4.21280048,-2.911109755,128,37:14.4
4.21280048,-2.911109755,128,37:14.4
4.215877763,-2.908032472,128,37:14.4
4.215877763,-2.908032472,128,37:14.4
4.218955046,-2.908032472,128,37:14.4
4.218955046,-2.908032472,128,37:14.4
4.21280048,-2.908032472,128,37:14.4
4.21280048,-2.908032472,128,37:14.4
4.215877763,-2.911109755,128,37:14.4
4.215877763,-2.911109755,128,37:14.4
4.215877763,-2.914187038,128,37:14.5
4.215877763,-2.914187038,128,37:14.5
4.215877763,-2.911109755,128,37:14.5
4.215877763,-2.911109755,128,37:14.5
4.218955046,-2.911109755,128,37:14.5
4.218955046,-2.911109755,128,37:14.5
4.215877763,-2.911109755,128,37:14.5
4.215877763,-2.911109755,128,37:14.5
4.215877763,-2.911109755,128,37:14.5
4.215877763,-2.908032472,128,37:14.5
4.215877763,-2.908032472,128,37:14.5
4.215877763,-2.908032472,128,37:14.5
4.215877763,-2.908032472,128,37:14.5
4.222032329,-2.908032472,128,37:14.5
4.222032329,-2.908032472,128,37:14.5
4.231264178,-2.908032472,128,37:14.5
4.231264178,-2.908032472,128,37:14.5
4.234341461,-2.911109755,128,37:14.5
4.234341461,-2.911109755,128,37:14.5
4.225109612,-2.914187038,128,37:14.5
4.225109612,-2.914187038,128,37:14.5
4.215877763,-2.914187038,128,37:14.5
4.215877763,-2.914187038,128,37:14.5
4.206645914,-2.911109755,128,37:14.5
4.206645914,-2.911109755,128,37:14.5
4.209723197,-2.914187038,128,37:14.5
4.209723197,-2.914187038,128,37:14.5
4.215877763,-2.914187038,128,37:14.5
4.215877763,-2.914187038,128,37:14.5
4.218955046,-2.914187038,128,37:14.5
4.218955046,-2.914187038,128,37:14.5
4.218955046,-2.914187038,128,37:14.5
4.218955046,-2.914187038,128,37:14.5
4.218955046,-2.911109755,128,37:14.5
4.218955046,-2.911109755,128,37:14.5
4.218955046,-2.914187038,128,37:14.5
4.218955046,-2.914187038,128,37:14.5
4.218955046,-2.914187038,128,37:14.5
4.218955046,-2.914187038,128,37:14.5
4.222032329,-2.914187038,128,37:14.5
4.222032329,-2.914187038,128,37:14.5
4.222032329,-2.914187038,128,37:14.5
4.222032329,-2.914187038,128,37:14.5
4.222032329,-2.908032472,128,37:14.5
4.222032329,-2.908032472,128,37:14.5
4.225109612,-2.908032472,128,37:14.5
4.225109612,-2.908032472,128,37:14.5
4.225109612,-2.908032472,128,37:14.5
4.222032329,-2.914187038,128,37:14.5
4.222032329,-2.914187038,128,37:14.5
4.218955046,-2.914187038,128,37:14.5
4.218955046,-2.914187038,128,37:14.6
4.215877763,-2.911109755,128,37:14.6
4.215877763,-2.911109755,128,37:14.6
4.215877763,-2.908032472,128,37:14.6
4.215877763,-2.908032472,128,37:14.6
4.222032329,-2.904955189,128,37:14.6
4.222032329,-2.904955189,128,37:14.6
4.225109612,-2.908032472,128,37:14.6
4.225109612,-2.908032472,128,37:14.6
4.222032329,-2.911109755,128,37:14.6
4.222032329,-2.911109755,128,37:14.6
4.21280048,-2.908032472,128,37:14.6
4.21280048,-2.908032472,128,37:14.6
4.21280048,-2.908032472,128,37:14.6
4.21280048,-2.908032472,128,37:14.6
4.215877763,-2.911109755,128,37:14.6
4.215877763,-2.911109755,128,37:14.6
4.218955046,-2.908032472,128,37:14.6
4.218955046,-2.908032472,128,37:14.6
4.222032329,-2.908032472,128,37:14.6
4.222032329,-2.908032472,128,37:14.6
4.225109612,-2.911109755,128,37:14.6
4.225109612,-2.911109755,128,37:14.6
4.225109612,-2.911109755,128,37:14.6
4.225109612,-2.911109755,128,37:14.6
4.215877763,-2.911109755,128,37:14.6
4.215877763,-2.911109755,128,37:14.6
4.215877763,-2.911109755,128,37:14.6
4.215877763,-2.911109755,128,37:14.6
4.218955046,-2.911109755,128,37:14.6
4.218955046,-2.911109755,128,37:14.6
4.218955046,-2.911109755,128,37:14.6
4.218955046,-2.911109755,128,37:14.6
4.218955046,-2.908032472,128,37:14.6
4.218955046,-2.908032472,128,37:14.6
4.222032329,-2.911109755,128,37:14.6
4.222032329,-2.911109755,128,37:14.6
4.222032329,-2.911109755,128,37:14.6
4.222032329,-2.911109755,128,37:14.6
4.222032329,-2.911109755,128,37:14.6
4.218955046,-2.911109755,128,37:14.6
4.218955046,-2.911109755,128,37:14.6
4.218955046,-2.904955189,128,37:14.6
4.218955046,-2.904955189,128,37:14.6
4.218955046,-2.908032472,128,37:14.6
4.218955046,-2.908032472,128,37:14.6
4.218955046,-2.908032472,128,37:14.6
4.218955046,-2.908032472,128,37:14.6
4.222032329,-2.911109755,128,37:14.6
4.222032329,-2.911109755,128,37:14.6
4.228186895,-2.908032472,128,37:14.6
4.228186895,-2.908032472,128,37:14.7
4.222032329,-2.901877906,128,37:14.7
4.222032329,-2.901877906,128,37:14.7
4.218955046,-2.898800623,128,37:14.7
4.218955046,-2.898800623,128,37:14.7
4.225109612,-2.901877906,128,37:14.7
4.225109612,-2.901877906,128,37:14.7
4.222032329,-2.914187038,128,37:14.7
4.222032329,-2.914187038,128,37:14.7
4.218955046,-2.914187038,128,37:14.7
4.218955046,-2.914187038,128,37:14.7
4.215877763,-2.911109755,128,37:14.7
4.215877763,-2.911109755,128,37:14.7
4.215877763,-2.908032472,128,37:14.7
4.215877763,-2.908032472,128,37:14.7
4.215877763,-2.911109755,128,37:14.7
4.215877763,-2.911109755,128,37:14.7
4.218955046,-2.911109755,128,37:14.7
4.218955046,-2.911109755,128,37:14.7
4.222032329,-2.908032472,128,37:14.7
4.222032329,-2.908032472,128,37:14.7
4.222032329,-2.904955189,128,37:14.7
4.222032329,-2.904955189,128,37:14.7
4.222032329,-2.908032472,128,37:14.7
4.222032329,-2.908032472,128,37:14.7
4.222032329,-2.908032472,128,37:14.7
4.218955046,-2.908032472,128,37:14.7
4.218955046,-2.908032472,128,37:14.7
4.225109612,-2.908032472,128,37:14.7
4.225109612,-2.908032472,128,37:14.7
4.231264178,-2.908032472,128,37:14.7
4.231264178,-2.908032472,128,37:14.7
4.228186895,-2.908032472,128,37:14.7
4.228186895,-2.908032472,128,37:14.7
4.222032329,-2.904955189,128,37:14.7
4.222032329,-2.904955189,128,37:14.7
4.218955046,-2.904955189,128,37:14.7
4.218955046,-2.904955189,128,37:14.7
4.215877763,-2.908032472,128,37:14.7
4.215877763,-2.908032472,128,37:14.7
4.218955046,-2.901877906,128,37:14.7
4.218955046,-2.901877906,128,37:14.7
4.225109612,-2.889568773,128,37:14.7
4.225109612,-2.889568773,128,37:14.7
4.222032329,-2.898800623,128,37:14.7
4.222032329,-2.898800623,128,37:14.7
4.218955046,-2.917264321,128,37:14.7
4.218955046,-2.917264321,128,37:14.7
4.218955046,-2.911109755,128,37:14.7
4.218955046,-2.911109755,128,37:14.7
4.222032329,-2.904955189,128,37:14.7
4.222032329,-2.904955189,128,37:14.7
4.218955046,-2.904955189,128,37:14.8
4.218955046,-2.904955189,128,37:14.8
4.222032329,-2.904955189,128,37:14.8
4.222032329,-2.904955189,128,37:14.8
4.222032329,-2.904955189,128,37:14.8
4.222032329,-2.904955189,128,37:14.8
4.225109612,-2.904955189,128,37:14.8
4.225109612,-2.904955189,128,37:14.8
4.231264178,-2.908032472,128,37:14.8
4.231264178,-2.908032472,128,37:14.8
4.228186895,-2.904955189,128,37:14.8
4.228186895,-2.904955189,128,37:14.8
4.21280048,-2.904955189,128,37:14.8
4.21280048,-2.904955189,128,37:14.8
4.21280048,-2.904955189,128,37:14.8
4.21280048,-2.901877906,128,37:14.8
4.21280048,-2.901877906,128,37:14.8
4.218955046,-2.898800623,128,37:14.8
4.218955046,-2.898800623,128,37:14.8
4.218955046,-2.89572334,128,37:14.8
4.218955046,-2.89572334,128,37:14.8
4.215877763,-2.904955189,128,37:14.8
4.215877763,-2.904955189,128,37:14.8
4.215877763,-2.908032472,128,37:14.8
4.215877763,-2.908032472,128,37:14.8
4.215877763,-2.904955189,128,37:14.8
4.215877763,-2.904955189,128,37:14.8
4.21280048,-2.911109755,128,37:14.8
4.21280048,-2.911109755,128,37:14.8
4.218955046,-2.911109755,128,37:14.8
4.218955046,-2.911109755,128,37:14.8
4.218955046,-2.908032472,128,37:14.8
4.218955046,-2.908032472,128,37:14.8
4.222032329,-2.904955189,128,37:14.8
4.222032329,-2.904955189,128,37:14.8
4.225109612,-2.908032472,128,37:14.8
4.225109612,-2.908032472,128,37:14.8
4.237418744,-2.911109755,128,37:14.8
4.237418744,-2.911109755,128,37:14.8
4.237418744,-2.911109755,128,37:14.8
